,cluster,format_,text
20826,,1,"They have fought and died in every war since the Revolution, and from the pews and the picket lines they have lifted up the conscience of our country in the long march for Civil Rights.Yet, too many African-Americans have been left behind.45% of African-American children under the age of 6 live in poverty.58% of African-American youth are not currently employed.African-Americans compromise roughly 13 percent of the population, yet make-up 60% of murder victims under the age of 22.In 2015, violent crime in Charlotte increased by 18 percent and it's expected to rise 24% in 2016.In the city of Chicago, nearly 3,500 people have been shot since January of this year.The conditions in our inner cities today are unacceptable.The Democrats have run our inner cities for fifty, sixty, seventy years or more."
20827,,1,"They've run the school boards, the city councils, the mayor's offices, and the congressional seats."
20828,,1,"Their policies have failed, and they've failed miserably.They've trapped children in failing government schools, and opposed school choice at every turn.The Clintons gave us NAFTA and China's entry into the World Trade Organization, two deals that de-industrialized America, uprooted our industry, and stripped bare towns like Detroit and Baltimore and the inner cities of North Carolina."
20829,,1,"This state has lost nearly half of its manufacturing jobs since Bill and Hillary's NAFTA, decimating the African-American middle class.Democratic policies have also given rise to crippling crime and violence.Then there is the issue of taxation and regulation."
20830,,1,"Massive taxes, massive regulation of small business, and radical restrictions on American energy, have driven jobs and opportunities out of our inner cities."
20831,,1,"Hillary wants to raise taxes on successful small businesses as high as 45 percent which will only drive more jobs out of your community, and into other countries.One of the greatest betrayals has been the issue of immigration."
20832,,1,Illegal immigration violates the civil rights of African-Americans.
20833,,1,No group has been more economically-harmed by decades of illegal immigration than low-income African-American workers.
20834,,1,"Hillary's pledge to enact ""open borders,"" made in secret to a foreign bank would destroy the African-American middle class.At the center of my revitalization plan is the issue of trade."
20835,,1,"Massive, chronic trade deficits have emptied out our jobs."
20836,,1,"Just look at what has happened to Baltimore, Detroit, Pittsburgh, Cleveland, and right here in North Carolina."
20837,,1,"It's the greatest jobs theft in the history of the world.If I'm President, and the executives at Ford Motor Company announce they are moving their plants and jobs to Mexico, I will pick up the phone and make a simple call."
20838,,1,"I will tell those executives that if they move their factories to Mexico, I will put a 35% tax on their product before they ship it back into the United States."
20839,,1,We won't let your jobs be stolen from you anymore.
20840,,1,"When we stop the offshoring to low-wage countries, we raise wages at home meaning rent and bills become instantly more affordable.At the same time, my plan to lower the business tax from 35 percent to 15 percent will bring thousands of new companies onto our shores."
20841,,1,"It also includes a massive middle class tax cut, tax-free childcare savings accounts, and childcare tax deductions and credits.I will also propose tax holidays for inner-city investment, and new tax incentives to get foreign companies to relocate in blighted American neighborhoods."
20842,,1,"I will further empower cities and states to seek a federal disaster designation for blighted communities in order to initiate the rebuilding of vital infrastructure, the demolition of abandoned properties, and the increased presence of law enforcement.I will also pursue financial reforms to make it easier for young African-Americans to get credit to pursue their dreams in business and create jobs in their communities."
20843,,1,"Dodd-Frank has been a disaster, making it harder for small businesses to get the credit they need."
20844,,1,"The policies of the Clintons brought us the financial recession through lifting Glass-Steagall, pushing subprime lending, and blocking reforms to Fannie and Freddie."
20845,,1,"It's time for a 21st century Glass Steagall and, as part of that, a priority on helping African-American businesses get the credit they need.We will also encourage small-business creation by allowing social welfare workers to convert poverty assistance into repayable but forgive-able micro-loans.Then there is the issue of public safety."
20846,,1,"Making our communities safe again will be a priority for the Trump Administration.I have heard and have listened to the concerns raised by African-American citizens about our justice system, and I promise that under a Trump Administration the law will be applied fairly, equally and without prejudice."
20847,,1,There will be only one set of rules not a two-tiered system of justice.
20848,,1,"The best evidence of unequal justice is that Hillary Clinton could violate so many laws, bleach and delete 33,000 emails after a Congressional subpoena, lie to Congress and the FBI put our national security at grave risk and not even face so much as a fine.Equal justice also means the same rules for Wall Street."
20849,,1,The Obama Administration never held Wall Street accountable.We will also police our streets.
20850,,1,I want every poor African-American child to be able to walk down the street in peace.
20851,,1,Safety is a civil right.
20852,,1,The problem is not the presence of police but the absence of police.
20853,,1,"I will invest in training and funding both local and federal law enforcement operations to remove the gang members, drug dealers, and criminal cartels from our neighborhoods."
20854,,1,The reduction of crime is not merely a goal but a necessity.
20855,,1,We will get it done.
20856,,1,"The war on police urged on by my rival is reckless, and dangerous, and puts African-American lives at risk."
20857,,1,"We must work with our police, not against them.On immigration, my policy is simple."
20858,,1,"I will restore the civil rights of African-Americans, Hispanic-Americans, and all Americans, by ending illegal immigration."
20859,,1,"I will reform visa rules to give American workers preference for jobs, and I will suspend reckless refugee admissions from terror-prone regions that cost taxpayers hundreds of billions of dollars."
20860,,1,"A portion of the money saved by enforcing our laws, and suspending refugees, will be re-invested in our inner cities."
20861,,1,It is time to help the American citizens who have become refugees in their own country.Infrastructure will be another major goal.
20862,,1,"My contract calls for $1 trillion dollars in infrastructure investment, of which the inner cities will be a major beneficiary.I will also cancel all wasteful climate change spending from Obama-Clinton, including all global warming payments to the United Nations."
20863,,1,"These steps will save $100 billion over 8 years, and this money will be used to help rebuild the vital infrastructure, including water systems, in America's inner cities.School choice is at the center of my plan."
20864,,1,"My proposal redirects education spending to allow every disadvantaged child in America to attend the public, private, charter, magnet, religious or home school of their choice."
20865,,1,"School choice is the great civil rights issue of our time, and I will be the nation's biggest cheerleader for school choice in all 50 states."
20866,,1,I will also appoint a commission to investigate the school to prison pipeline and to shut it down and create a new pathway that leads from a great education to a great job.
20867,,1,"My plan will also ensure funding for Historical Black Colleges and Universities, more affordable 2 and 4-year college, and support for trade and vocational education.Finally, today, my agenda includes the protection of religious liberty, the promotion of family, and support for the African-American church.This is just the beginning."
20868,,1,"Because I will never, ever take the African-American community for granted."
20869,,1,It will be my mission to prove to this country that yesterday does not have to be tomorrow.
20870,,1,"The cycle of poverty can be broken, and great new things can happen for our people.But to achieve this future, we must reject the failed elites in Washington who've been wrong about virtually everything for decades.The people opposing us promised that passing NAFTA, and opening our markets to China, would bring a new era of prosperity and job creation."
20871,,1,"Instead, they brought only poverty and heartache.The people opposing us are the same people who've wasted $6 trillion on wars in the Middle East that have produced only more terrorism, more death, and more suffering imagine if that money had been spent at home.My opponent unleashed ISIS on the world."
20872,,1,"She tried to build Democracy in Libya, and failed."
20873,,1,"She tried to build Democracy in Iraq, and failed."
20874,,1,"She tried regime change in Egypt, and failed."
20875,,1,"She pressed regime change in Syria, and failed."
20876,,1,She tried a Russian Reset that failed.
20877,,1,She tried an Asia Pivot that failed.
20878,,1,"Now, Hillary Clinton wants to confront nuclear-armed Russia with a shooting war in Syria that could lead us into World War III.Finally, our opponents passed a healthcare law, embraced by Hillary Clinton, over the furious objections of the American voter."
20879,,1,Obamacare is now destroying our healthcare system premiums are skyrocketing double-digits and are surging by more than 100% in the great state of Arizona.
20880,,1,"Doctors are quitting, insurers are leaving, and companies are fleeing."
20881,,1,Every prediction they made about this law was a lie.
20882,,1,"If we don't repeal and replace this disastrous law, we will lose our healthcare system forever.Now is the time to embrace a New Direction.I've been very lucky and have led a great life."
20883,,1,Now I want to give back to the country which has been so good to me.
20884,,1,"I just left a hotel on Pennsylvania Avenue in Washington D.C., delivered under budget, and ahead of schedule, creating thousands of jobs, including construction."
20885,,1,"It will be one of the finest hotels anywhere in the world, and a great symbol for our country."
20886,,1,"I took two hours to fly into Washington, to cut the ribbon with my children, and then jump on the plane to be here with you."
20887,,1,"I wanted to be there for my children, who worked so hard on this hotel -- parents must stick with, encourage, and support their children."
20888,,1,"They did a great job on the hotel, and I told them so."
20889,,1,"Likewise, the workers did a magnificent job -- without them, it could never have been built so quickly and so beautifully."
20890,,1,"The rebuilding we did of the Old Post Office is the rebuilding I want to do for our country.I want to go into the inner cities, the poor rural communities, and the failing schools, and I want to work on a national plan for revitalization."
20891,,1,I'm tired of the excuses from our politicians.
20892,,1,I'm tired of being told what can't be done.
20893,,1,"I'm tired of people asking Americans to defer their dreams to another day, but really another decade.Enough waiting."
20894,,1,The time is now.
20895,,1,There is nothing we can't accomplish.
20896,,1,There is no task or project too great.
20897,,1,"There is no dream outside our reach.Everywhere I go in this country, all I see is untapped potential waiting to be set free."
20898,,1,But we will never realize that potential if we continue putting our faith in a broken political system that has let us down time and again.
20899,,1,"We have to choose the more optimistic path we have to choose to believe not in our politicians, but to believe in ourselves and in our country."
20900,,1,"If we do that, anything is possible.I'm asking America to join me in dreaming big and bold things for our future."
20901,,1,"Let's close the history books on the failures in Washington, and let's open a new chapter of success and prosperity for everyone.I am humbled beyond words to be the nominee for the Party of Abraham Lincoln."
20902,,1,"And it is my highest and greatest hope that the Republican Party can be the home of the African-American vote once again.Together, we will have a government of, by and for the people.And we will Make America Great Again For All Americans."
20903,,1,"Wow, tremendous."
20904,,1,Wow.
20905,,1,Thank you very much.
20906,,1,Thank you.
20907,,1,Unbelievable.
20908,,1,"People don't know, I worked in Ohio, did you know that?"
20909,,1,[ ] And I had a great experience.
20910,,1,"And if I didn't have a great experience starting out when I was very young, maybe I wouldn't be here right now, who knows?"
20911,,1,"You need that, it was great for confidence also."
20912,,1,"In 12 days, we're going to win Ohio  And we are going to win back the White House."
20913,,1,"A brand new poll from Remington Research highly respected has just a few minutes ago come out, and in Ohio we are right now, four points up."
20914,,1,"Early voting is underway, so make sure, get out and vote, we don't wanna we don't wanna give this away.AUDIENCE  No!You know, we have a movement going on like they've never seen before in this country."
20915,,1,"Drain the swamps, you've gotta a ""drain the swamp"" sign back there, we're going to drain the swamp, believe me."
20916,,1,"But this is a movement like they've never seen in this country before, and every place is packed, and the greatest people on Earth, and we're going to turn our country around, we're going to turn it around fast."
20917,,1,Seventy-five percent of the people think our country is headed in the wrong direction.
20918,,1,We know it's headed in the wrong direction.
20919,,1,"We're going to fix it, we're going to take our country back, and it's going to be put very quickly on the right track."
20920,,1,Real change begins with immediately repealing and replacing Obamacare.
20921,,1,"It's just been announced that Americans are going to experience another massive double-digit hike in Obamacare, you see that."
20922,,1,"Including premiums like in the great state of Arizona, where they're going to go up at 116 percent."
20923,,1,"Don't worry, you'll be there very soon, unless I win in which case you're not going to have to worry about it."
20924,,1,"Even Bill Clinton admitted that Obamacare is quote, ""The craziest thing in the world, where people wind up paying their premiums which double, and their coverage is cut in half."""
20925,,1,Job killing  Job killing Obamacare is just one more way the system is rigged.
20926,,1,"Remember the name Jonathan Gruber, the architect of Obamacare?"
20927,,1,"He said they could pass Obamacare when he didn't know he was being recorded he said they could pass Obamacare, because the stupidity of the American voter will allow it to take place."
20928,,1,"The only stupidity was that incredible stupidity shown by our politicians when they forced this bill through over the furious objection to many politicians, in all fairness, many, many politicians, but really the American people."
20929,,1,"And it was very, very sad."
20930,,1,"And in all fairness to the Democrats, had our President not lied 28 times remember, you can keep your plan, you can keep your doctor, it passed by this much they would not have gone for it."
20931,,1,"But they believed him too, like everybody else believed him."
20932,,1,"They've caught them in a lot of lies lately, folks."
20933,,1,"Hillary Clinton, talking about liars, wants to double down  Hillary Clinton wants to double down on Obamacare and make it even worse."
20934,,1,"So, here, I'm going to repeal it, replace it."
20935,,1,We're going to have a replacement that is so much less expensive and so much better.
20936,,1,"You don't even get to use Obamacare because the deductible is so high and, you know, it's just Look, it is so it is so out of control, you'll never get to use it."
20937,,1,"Four or five thousand dollars before you can start taking Just this and just happened, Hillary Clinton declared that Obamacare do you remember this not so long ago as one of the greatest accomplishments of President Obama, of the Democratic Party, and of our county."
20938,,1,It's a total disaster.
20939,,1,"Here in Ohio, another five insurance companies are dropping out of Obamacare."
20940,,1,"Good luck, good luck in negotiations, folks."
20941,,1,That means that all the residents covered by plans from these companies will be getting cancellation notices very soon.
20942,,1,"Obamacare is really and you know this a catastrophe it's a catastrophic event for Ohio workers and is making it impossible for many parents to pay their bills, support their families, or get quality medical care to their children."
20943,,1,Repealing Obamacare is one of the single most important reasons we must win on November eighth.
20944,,1,Have to win.
20945,,1,"Real change also means getting rid of the corruption in Washington, D.C.  Hillary Clinton bleached and deleted 33,000 e-mails, lied to Congress under oath, made 13 phone calls, I mean 13, 13 phones, made them disappear, sometimes with a hammer."
20946,,1,Right?
20947,,1,"Wrong, wrong."
20948,,1,Let's get rid of these And then told the FBI she could remember 39 different times.
20949,,1,"The Clinton crew gave more than $675,000 to the wife of the Deputy Director of the FBI, and the man who was overseeing the investigation into Hillary's illegal server, a server we now know Obama knew about."
20950,,1,Just found that out yesterday.
20951,,1,WikiLeaks.
20952,,1,"The more e-mails WikiLeaks releases, the more lies between the Clinton Foundation, the Secretary of State's office, and the Clintons' personal finances, they all get blurred."
20953,,1,"Just today we read about Clinton confidante Doug Brand, bragging that he had funneled tens of millions of dollars to Bill Clinton, Inc., through the Foundation donations, paid speeches, and consulting contracts."
20954,,1,Mr.
20955,,1,Band called the arrangement unorthodox.
20956,,1,The rest of us call it outright corrupt.
20957,,1,"In fact, the Clinton Foundation even hired a law firm to find out if their pay to play scheme would jeopardize their charitable status with the IRS."
20958,,1,"If the Clintons were willing to play this fast and loose with their enterprise when they weren't in the White House, just imagine what they'll do given the change to once again control the Oval Office."
20959,,1,And we've had enough.
20960,,1,"Honestly, I think we've had enough of the Clintons, in all fairness."
20961,,1,Right?
20962,,1,Don't you agree?
20963,,1,Had enough.
20964,,1,"I mean at what point, at what point do we say it?"
20965,,1,Hillary Clinton is the most corrupt person ever to seek the office of the presidency.
20966,,1,I propose a contract with the American voter that will end the corruption and give the government back to the people.
20967,,1,I want the entire corrupt Washington establishment to hear and to heed the words I'm about to say.
20968,,1,"If we win on November eighth, when  OK, OK."
20969,,1,When we win on November eighth.
20970,,1,"We don't want to take it for granted, but we are winning in a lot of states, I have to say."
20971,,1,"The media now, they're going wild."
20972,,1,The media's going wild.
20973,,1,"Because they're saying, you know, this guy's winning in Florida, he's winning in North Carolina, he's winning in Iowa, he's winning in Ohio."
20974,,1,All right.
20975,,1,"When we win, right, we are going to Washington, D.C., and we are going to drain the swamp."
20976,,1,A lot of spirit in this room it's a good one.
20977,,1,That includes a constitutional amendment to impose term limits on all members of Congress.
20978,,1,At the core of my contract is my economic plan.
20979,,1,"That plan can be summarized in three very beautiful words, especially for the people in this area and this room jobs, jobs, jobs."
20980,,1,"No, it's terrible what's happened, what's happened in this area, what's happened in this country with jobs is terrible."
20981,,1,"Hillary Clinton promised to bring upstate New York 200,000 jobs when she ran for Senate."
20982,,1,Instead the jobs left.
20983,,1,"They didn't come in, they left."
20984,,1,She been there for 30 years and hasn't fixed anything.
20985,,1,"She's just made things worse, except for herself and her husband."
20986,,1,"Forty-seven million Americans are on food stamps, and 45 million Americans live in poverty."
20987,,1,"Nearly one in four Americans, in their prime earning years, are not working or able to work."
20988,,1,"Seventy million American women and children are in poverty or on the brink of poverty, and nearly half of African-American children under the age of six are living in abject povertyOur national debt has doubled in eight years, and our infrastructure throughout our country is crumbling, bad shape."
20989,,1,"Our airports, our roads, our bridges, our tunnels, our schools, our hospitals."
20990,,1,Our trade deficit with the world is now nearly $800 billion a year.
20991,,1,We are living through the greatest jobs theft in the history of the world.
20992,,1,Think of it.
20993,,1,And that's so true.
20994,,1,The single greatest jobs theft in the history of the world.
20995,,1,"What our politicians have allowed to happen to this area, but to all areas of our country."
20996,,1,"NAFTA, TPP they want to approve."
20997,,1,A disaster.
20998,,1,"Ohio has lost one in four manufacturing jobs since NAFTA, a deal signed by Bill Clinton and supported strongly by Hillary Clinton."
20999,,1,"Remember, every time you see a closed factory, a wiped out community in Ohio, it was essentially caused by the Clintons."
21000,,1,It was NAFTA.
21001,,1,It was caused by the Clintons.
21002,,1,Why a deal like that was allowed.
21003,,1,"We've lost 70,000 factories."
21004,,1,"Think of that one, 70."
21005,,1,"I tell everybody, it's a typo."
21006,,1,"Can't be 70,000."
21007,,1,It is.
21008,,1,"We've lost 70,000 factories since China entered the World Trade Organization, another Bill and Hillary-backed disaster."
21009,,1,"Just this year, Eaton Corporation in Ohio closed its plant, laid off 152 workers, and moved their jobs to Mexico."
21010,,1,And you've had many.
21011,,1,I could I could name them all day long.
21012,,1,"Under my contract, if a company wants to fire their workers, move to Mexico or other countries, and ship their products back into the United States, we will put a 35 percent tariff on those products."
21013,,1,"And folks, just in case you have any questions, when that happens you're not losing your companies anymore."
21014,,1,"And if you do, at least the country's gonna make a lot of money."
21015,,1,OK?
21016,,1,"We will immediately begin renegotiating NAFTA, and if we don't get the deal we want - right now it's a one-way highway."
21017,,1,"We lose our jobs, we lose our companies, we lose everything."
21018,,1,We lose our cash.
21019,,1,"They get the cash, they get the jobs, they get the companies."
21020,,1,"We get the drugs, we get the unemployment."
21021,,1,That's what we get.
21022,,1,We get nothing.
21023,,1,We get less than nothing.
21024,,1,We will terminate NAFTA and get a much better deal for our workers if we can't renegotiate it properly.
21025,,1,We're gonna get a better deal for our workers and for our companies.
21026,,1,Because we cannot continue to be the people led by stupid people.
21027,,1,We can't.
21028,,1,We can't.
21029,,1,As part of our plan to bring back American jobs we will lower taxes on our businesses from 35 percent down to 15 percent.
21030,,1,We will also cut taxes for middle class families by 35 percent and massively simplify taxes for all Americans.
21031,,1,We will be a rich nation once again.
21032,,1,"But to be a rich country, we must also be a safe country."
21033,,1,"Hillary Clinton unleashed ISIS onto the world, you know that story."
21034,,1,"And spreading violently, it's spreading now into the United States."
21035,,1,"There are now 1,000 open ISIS investigations in the United States."
21036,,1,"ISIS is on a campaign of genocide against Christians in the Middle East, or what they call the Nation of the Cross."
21037,,1,OK.
21038,,1,The Nation of the Cross.
21039,,1,"They are crucifying, drowning and beheading their victims."
21040,,1,This is something that we would read about in history books.
21041,,1,"And not since medieval times, right?"
21042,,1,Have you heard the beheadings and all the things that are happening.
21043,,1,So we have no choice.
21044,,1,We will stop ISIS and we still stop them fast.
21045,,1,"And unlike what they've done in Mosul, which is turning out to be very difficult, we're not giving three and four months notice."
21046,,1,We're coming in.
21047,,1,We're coming in.
21048,,1,"You think General George Patton would say, ""We're coming in in three or four months, get ready""?"
21049,,1,What a bunch.
21050,,1,"They're throwing people off buildings, hanging their victims from meat hooks."
21051,,1,They're hanging their victims from meat hooks.
21052,,1,The New York Post just published reports about ISIS crushing children to death and burning adults alive.
21053,,1,"Now Hillary wants massive immigration from the most dangerous regions of the world, where ISIS operates, including a 550 percent increase in Syrian refugees over and above the thousands and thousands that President Obama is taking."
21054,,1,We don't want ISIS in our country.
21055,,1,"The Hillary refugee plan would leave us with generations of terrorism, radicalism and extremism inside of our shores."
21056,,1,I only want to admit people who will support this country and love its people.
21057,,1,SO important.
21058,,1,Keeping our families safe is the highest obligation of the president of the United States.
21059,,1,A Trump administration is going to suspend immigration from terror-prone regions.
21060,,1,And we will suspend the Syrian refugee program.
21061,,1,That was easy.
21062,,1,We're not going to take the risk when it comes to the safety of the American people.
21063,,1,No longer.
21064,,1,So let me state this as clearly as I can.
21065,,1,"If I'm elected president, I am going to keep radical Islamic terrorists the hell out of our country."
21066,,1,Hillary also said she wants totally open borders.
21067,,1,No one who supports open borders can ever serve as president of the United States.
21068,,1,Totally open borders.
21069,,1,A Trump administration will also secure and defend the borders of the United States.
21070,,1,"And yes, we will build a wall."
21071,,1,Have to.
21072,,1,We have to.Audience  Build that wall.
21073,,1,Build that wall.
21074,,1,Build that wall.And who is going to pay for the wall?
21075,,1,One hundred percent.
21076,,1,"Mexico, in terms of our trade deficits, is making a fortune off the United States."
21077,,1,Their leaders are doing a much smarter job.
21078,,1,But you know what?
21079,,1,We'll be happy with Mexico.
21080,,1,"Mexico's gonna be wonderful, we're going to have a great relationship with Mexico, with China and with other - we don't even have good relationships now."
21081,,1,They rip us off and we still don't get along.
21082,,1,At least they should be nice to us.
21083,,1,They're not even nice.
21084,,1,They'll be nice.
21085,,1,Thousands of Americans have been killed by illegal immigrants.
21086,,1,Right here in Ohio.
21087,,1,Sixty-year old Margaret Costleman was murdered in cold blood by an illegal immigrant.
21088,,1,Earlier that day her killer shot another woman in the arm while she was with her children in a nearby park.
21089,,1,"Police encountered the man more than three weeks before the crime scene, but federal authorities refused to take him into custody, even though people were saying, ""Please, please don't let him out."
21090,,1,"Please take him in."""
21091,,1,"Then there is the case of 90-year old Earl Olander, a Minnesota farmer who was brutally beaten by illegal immigrants and left to bleed to death in his home."
21092,,1,Earl's body was found with his hands bound behind his back with duct tape.
21093,,1,A blunt force injury to his head.
21094,,1,His killers had criminal records but they did not meet the Obama administration's priorities for removal.
21095,,1,"But others that knew him and others that knew them were pleading, were pleading, ""Don't let them out."
21096,,1,"Don't let them into our society."""
21097,,1,"I have a message for the cartels, the drug dealers and the gang members."
21098,,1,"When I win, your long reign of crime and terror and horror will come to a very beautiful crashing end."
21099,,1,We will also repeal Obama-Clinton defense cuts and rebuild our badly depleted military.
21100,,1,Our Air Force is the smallest and oldest it's ever been.
21101,,1,Did you know that?
21102,,1,Because I know what you have here.
21103,,1,You guys are good with Wright Patterson.
21104,,1,Right?
21105,,1,What a great place.
21106,,1,"But we're very depleted, we have old equipment."
21107,,1,"We will build brand new, modern, state of the art planes to fly right at 'em, right at Wright Patterson Air Force Base."
21108,,1,We have a lot of veterans here today.
21109,,1,I want to thank them for their service and let them know as president I have your back.
21110,,1,Believe me.
21111,,1,I have your back.
21112,,1,We will.
21113,,1,"She just said, ""Make America great again, Mr."
21114,,1,"Trump."""
21115,,1,We will make America great again.
21116,,1,Don't worry about it.
21117,,1,We will.
21118,,1,And it won't take too long.
21119,,1,We will change our foreign policy.
21120,,1,"Hillary Clinton's policies in Iraq, Syria, Libya threw the Middle East into total turmoil."
21121,,1,We're spending $6 trillion on wars in the Middle East while our own country falls into total disrepair.
21122,,1,"Now Hillary wants to start a shooting war in Syria, conflict with a nuclear power - Russia - which could very well lead to World War III."
21123,,1,And the way she talks about Putin.
21124,,1,"She's always said she has no idea, but she's always saying Wikileak, it's Russia, and Donald Trump I have nothing to do with Russia."
21125,,1,She said maybe Donald Trump is involved in projects with the Russians.
21126,,1,"The answer's no, no."
21127,,1,"But what she does, she says Donald Trump and Russia."
21128,,1,"Look, look, she speaks so badly of Putin, nuclear country, she speaks so badly, I say and she uses it to keep trying to get votes."
21129,,1,"I said to myself you know, how do you speak so badly of somebody, I mean how are they going to ever get along?"
21130,,1,Wouldn't it be great if we actually got along with Russia and other countries?
21131,,1,And we together went after ISIS and knocked the hell out of them?
21132,,1,Wouldn't that be a good thing?
21133,,1,Because they want to get them out also.
21134,,1,"But she speaks very badly of Putin, and I don't think that's smart, you know."
21135,,1,"You can be very tough, but you shouldn't be doing what she's doing."
21136,,1,"As her own team has said in Wikileaks, she has terrible instincts."
21137,,1,"To all Americans I say it's time for new leadership, it really is time."
21138,,1,It really is.
21139,,1,Can you imagine four more years of Obama?
21140,,1,"That's what you got to  It's high taxes, it's high regulations, all these companies they can't even breathe with the regulations, unnecessary."
21141,,1,It's ISIS all over the place.
21142,,1,"You know, she says she'll stop ISIS."
21143,,1,"Let me tell you, there was no ISIS."
21144,,1,There was no ISIS.
21145,,1,"During her term, she created with Obama a vacuum in Iraq, ISIS formed, and then Obama called them the JV, junior varsity, right?"
21146,,1,"Well they're not the JV anymore, folks."
21147,,1,"They're going to be no trouble, we are going to knock them so hard."
21148,,1,"But look, look, they're not the JV, and they weren't them."
21149,,1,And now they're in 32 different countries.
21150,,1,So she's saying we will get rid of ISIS.
21151,,1,"She wants to go back home and go to sleep, that's what she wants to do."
21152,,1,"Did you see where she got upset yesterday because I took a little while, just a few hours, to cut a ribbon to make sure my kids did a good job?"
21153,,1,"We built the building by the way, under budget, and ahead of schedule."
21154,,1,And she said Donald Trump got off the campaign trail.
21155,,1,"I mean I've been doing six, seven, eight things a day every single day."
21156,,1,She's home sleeping half the time.
21157,,1,I say she's definitely a low energy person.
21158,,1,I said where is Hillary?
21159,,1,"I watched after the last debate, and after the second debate."
21160,,1,"She was tired, wow."
21161,,1,"She walked off that stage, she had a lot of people around, they had a lot of people around her, which was smart."
21162,,1,Everything will change in November.
21163,,1,Just think about what we can accomplish in the first 100 days.
21164,,1,We're going to have the biggest tax cut since Ronald Reagan.We're going to eliminate every unnecessary job-killing regulation.
21165,,1,We're going to provide school choice and put an end to Common Core.
21166,,1,"We're going to rebuild our military, and take care of our vets."
21167,,1,We will support the truly great men and women of law enforcement.
21168,,1,We are going to save our second amendment which is under siege.
21169,,1,"And we'll appoint justices to the United States Supreme Court, so important, who will uphold and defend the Constitution of the United States."
21170,,1,"Americans are tired of being told by politicians they have to defer their dreams to another day, but they really mean another decade."
21171,,1,It's like our politics are caught in time loop.
21172,,1,"We keep electing the same people over and over again, Clinton, Clinton, oh, Clinton, the impeachment, the lying, the whole thing."
21173,,1,"We're going to keep make the same mistakes if you keep doing that, and we are going to continue to hear the same old excuses."
21174,,1,"These career politicians keep telling us that things can't change, that we can't find new solutions."
21175,,1,That's basically what they tell us.
21176,,1,Well I have a message for them.
21177,,1,"The future belongs to the dreamers, not the cynics, and not the critics."
21178,,1,The future belongs to the dreamers.
21179,,1,I'm asking all Americans to join me in dreaming big and bold things for our future.
21180,,1,"I'm going to fight for every American, of every background, in every stretch of this nation."
21181,,1,"I'm going to fight to liberate our citizens from violence and poverty, and crime and fear."
21182,,1,"And I'm going to fight for the inner cities, and for the African- American community, and the way they're forced to live in the inner cities with no jobs, no education, and no safety."
21183,,1,"I'm going to fight for every person in this country who believes government should serve the people, not the donors, and not the special  I'm going to fight to bring us all together as Americans."
21184,,1,"Just imagine what our country could accomplish if we started working together again as one people under one God, saluting one American flag."
21185,,1,"That's right, once again we will have a government of, by, and for the people."
21186,,1,You gotta get out and vote.
21187,,1,It's going to be something special.
21188,,1,"And I tell you this, and I tell others this sometimes, this is amazing group of people, the spirit, the energy, the genius, the genius."
21189,,1,"But you will say that this will be one of the great and most important meetings of your life, but most importantly, you will say that this vote will be the most important vote you've ever cast."
21190,,1,Because our country doesn't win anymore.
21191,,1,"We don't win with trade, we don't win with our great military, we don't allow them to win, we don't win with ISIS The world is laughing at us."
21192,,1,We don't win at the borders.
21193,,1,We don't win with taking care of our vets.
21194,,1,We don't win with anything.
21195,,1,We don't win anymore.
21196,,1,We will start winning again like you've never seen before.
21197,,1,And I kiddingly say that one of our great two congressmen that are here someplace where are those great guys?
21198,,1,They're here.
21199,,1,"They're going to be coming to see me at the White House, and they're going to say Mr. President, Mr. President sir, Mr. President  The people of Ohio, they can't take it anymore, sir."
21200,,1,"You're winning too much.You knocked out ISIS, there are too many jobs in Ohio, too many companies are pouring in."
21201,,1,We have a little traffic.
21202,,1,Traffic wouldn't be a bad thing  We are going to win like never before.
21203,,1,We are going to make our country wealthy again.
21204,,1,We are going to make America strong again.
21205,,1,We will make America safe again.
21206,,1,And we will make America great again.
21207,,1,Thank you very much.
21208,,1,"Thank you, everybody."
21209,,1,Make sure you go out and vote.
21210,,1,God bless you.
21211,,1,God bless you.
21212,,1,Thank you.
21213,,1,[ ]  Thank you very much.
21214,,1,"We love New Hampshire, I can tell you that."
21215,,1,I need to open with a very critical breaking news announcement.
21216,,1,The FBI has just sent a letter to Congress informing them that they have discovered new e-mails pertaining to the former Secretary of State Hillary Clinton's investigation Audience  Lock her up!
21217,,1,Lock her up!
21218,,1,Lock her up!And they are reopening her case into her criminal and illegal conduct that threatens the security of the United States of America.
21219,,1,Hillary Clinton's corruption is on a scale we have never seen before.
21220,,1,We must not let her take her criminal scheme into the Oval Office.
21221,,1,I have great respect for the fact that the FBI and the Department of Justice are now willing to have the courage to right the horrible mistake that they made.
21222,,1,This was a grave miscarriage of justice that the American people fully understood.
21223,,1,And it is everybody's hope that it is about to be corrected.
21224,,1,"So that is a big announcement that I heard 10 minutes ago and I guess obviously most of you folks have heard about, and in all fairness for all of the people that have suffered for doing so much less, including just recently four-star General James Cartwright, General Petraeus and many others."
21225,,1,Perhaps finally justice will be done.
21226,,1,"With that being said, the rest of my speech is going to be so boring."
21227,,1,Should I even make the speech?
21228,,1,"We will talk about borders, right?"
21229,,1,We will talk about trade.
21230,,1,"We'll bring back our jobs, we'll strengthen our military and let's get going, OK?"
21231,,1,"I want to thank General Flynn, he's a great general and I want to thank you for being here, General."
21232,,1,Thank you very much.
